점검일자,연월,지사,사업장,점검자,직급,점검유형,Area/공정,위험분류,위험요소원본,심각도원본,심각도점수,지적내용_평문,조치유형,조치활동분류,조치내용_평문,완료여부,지적내용,조치내용
2026-07-15,2026-07,광양지사,SLB광주공장,INSPECTOR_12,EHS팀 책임,지사 주관,광양지사_ SLB광주공장,관리적미흡,관리적 미흡,개선필요 [하],1.0,"일부 전동지게차 충전기에 점검SHEET가 부착되어 있지 않음 일일점검 누락으로 배터리,충전 관련 이상현상(배선 손상 등)을 조기에 발견하지 못하고 감전,화재 등의 사고로 이어질 가능성 있음 미부착 충전기 전수 확인 후 점검 SHEET 부착 및 일일점검 필요",,미분류,,진행(조치 전),"<내용>
일부 전동지게차 충전기에 점검SHEET가 부착되어 있지 않음
<위험요소>
일일점검 누락으로 배터리,충전 관련 이상현상(배선 손상 등)을 조기에 발견하지 못하고 감전,화재 등의 사고로 이어질 가능성 있음
<요청사항>
미부착 충전기 전수 확인 후 점검 SHEET 부착 및 일일점검 필요 ",
2026-07-15,2026-07,광양지사,SLB광주공장,INSPECTOR_12,EHS팀 책임,지사 주관,광양지사_ SLB광주공장,화재·폭발,화재,관계법규 위반,4.0,공장 내 소화전 앞에 화물이 적치되어 있음 화재 발생 시 초기 소화활동이 지연되어 화재가 확대될 우려가 있음 소화전 전면 및 주변에는 화물 등 장애물을 적치하지 않고 사용가능한 상태 유지,,미분류,,진행(조치 전),"<내용>
공장 내 소화전 앞에 화물이 적치되어 있음
<위험요소>
화재 발생 시 초기 소화활동이 지연되어 화재가 확대될 우려가 있음
<요청사항>
소화전 전면 및 주변에는 화물 등 장애물을 적치하지 않고 사용가능한 상태 유지 ",
2026-07-15,2026-07,강원지사,동해,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 동해,전도,전도,개선필요 [중],2.0,본선 진입용 현문사다리 거치상태 불량으로 익수 또는 전도 위험 → 현문사다리 밸런스 조정 및 거치상태 수정,즉시처리,기타,해당 본선 선원 현문사다리 밸런스 조정 및 거치상태 수정 조치완료,완료,본선 진입용 현문사다리 거치상태 불량으로 익수 또는 전도 위험 → 현문사다리 밸런스 조정 및 거치상태 수정,해당 본선 선원 현문사다리 밸런스 조정 및 거치상태 수정 조치완료
2026-07-15,2026-07,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,추락,추락,개선필요 [중],2.0,- 항운노조원 줄잡이 작업간 안전그네 착용 미흡으로 추락 위험,즉시처리,보호구지급,- 해당인원 작업열외 후 안전그네 착용 지시 - 안전그네 착용인원 교대 후 작업 진행,완료,- 항운노조원 줄잡이 작업간 안전그네 착용 미흡으로 추락 위험,"- 해당인원 작업열외 후 안전그네 착용 지시
- 안전그네 착용인원 교대 후 작업 진행"
2026-07-15,2026-07,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,감전,감전,개선필요 [하],1.0,- 이동용 케빈 전기선 피복 손상으로 감전 위험 - 보수 진행 완료 및 시일내 교체 진행 예정,즉시처리,기타,-조치완료,완료,"- 이동용 케빈 전기선 피복 손상으로 감전 위험
- 보수 진행 완료 및 시일내 교체 진행 예정",-조치완료
2026-07-15,2026-07,강원지사,안인,INSPECTOR_19,EHS팀 선임,지사 주관,강원지사_ 안인,충돌,충돌,개선필요 [중],2.0,건설기계(휠로더) 충돌방지봉 적재적소 미설치 운행 중 근로자와 충돌 위험 충돌방지봉 설치요청,즉시처리,설치·구조물,충돌방지봉 올바르게 설치,완료,"<지적사항>
건설기계(휠로더) 충돌방지봉 적재적소 미설치
<위험요인>
운행 중 근로자와 충돌 위험
<조치요청>
충돌방지봉 설치요청", 충돌방지봉 올바르게 설치
2026-07-15,2026-07,강원지사,안인,INSPECTOR_19,EHS팀 선임,지사 주관,강원지사_ 안인,관리적미흡,관리적 미흡,개선필요 [중],2.0,"과음으로 인해 정상적인 작업 수행이 어려운 작업자에 대한 작업 전 선별 필요 숙취 상태에서 작업 시 판단력 저하 및 부주의로 인한 사고 위험 작업 전 음주측정을 실시하여 작업 적합 여부를 확인하고, 기준 초과자는 작업에서 제외 요청",즉시처리,기타,전 근로자 음주측정 실시,완료,"<지적사항>
과음으로 인해 정상적인 작업 수행이 어려운 작업자에 대한 작업 전 선별 필요
<위험요인>
숙취 상태에서 작업 시 판단력 저하 및 부주의로 인한 사고 위험
<조치요청>
작업 전 음주측정을 실시하여 작업 적합 여부를 확인하고, 기준 초과자는 작업에서 제외 요청",전 근로자 음주측정 실시
2026-07-15,2026-07,경남지사,마산항,INSPECTOR_15,EHS팀 책임,지사 주관,경남지사_ 마산항,기타,기타,개선필요 [하],1.0,협력사 지게차 운전원 보호구를 착용하였으나 턱끈 미착용상태 확인.,즉시처리,교육·지도,"턱끈 착용 필요성에 대해 현장에서 설명하고, 즉시 착용할 수 있도록 계도 조치함.",완료,"협력사 지게차 운전원 보호구를 착용하였으나 턱끈 미착용상태 확인. 
","턱끈 착용 필요성에 대해 현장에서 설명하고, 즉시 착용할 수 있도록 계도 조치함."
2026-07-15,2026-07,삼천포지사,GGP,INSPECTOR_14,사원,지사 주관,삼천포지사_ GGP,충돌,충돌,개선필요 [중],2.0,1부두 접근금지 봉 파손으로 인한 보행자와 CSU 충돌 위험,즉시처리,기타,접금금지 봉 파손부 수리 완료,완료,1부두 접근금지 봉 파손으로 인한 보행자와 CSU 충돌 위험,접금금지 봉 파손부 수리 완료
2026-07-14,2026-07,강원지사,삼척,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 삼척,전도,전도,개선필요 [하],1.0,맨홀 입/출구 앞 정리정돈 미흡으로 인한 전도 위험 → 물품 정리정돈 필요,즉시처리,제거·차단,맨홀 입/출구 정리정돈 완료,완료,맨홀 입/출구 앞 정리정돈 미흡으로 인한 전도 위험 → 물품 정리정돈 필요,맨홀 입/출구 정리정돈 완료
2026-07-14,2026-07,강원지사,삼척,INSPECTOR_02,EHS팀 사원,지사 주관,강원지사_ 삼척,관리적미흡,관리적 미흡,개선필요 [하],1.0,온열질환 대비 물품 식염정 유통기한 도래로 인한 폐기 필요 → 신규 구매한 식염정이 있으나 유통기한이 지난 물품방치 즉시 폐기,즉시처리,점검·확인,유통기한 도래 제품 즉시 페기 및 기존 신규 구매 제품 비치확인,완료,온열질환 대비 물품 식염정 유통기한 도래로 인한 폐기 필요 → 신규 구매한 식염정이 있으나 유통기한이 지난 물품방치 즉시 폐기,유통기한 도래 제품 즉시 페기 및 기존 신규 구매 제품 비치확인
2026-07-13,2026-07,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,끼임·협착,끼임ㆍ협착,개선필요 [중],2.0,- CSU E호기 GANTRY CON'V 방호울 거치 불량,즉시처리,설치·구조물,- 방호울 거치 후 정리 상태 확인 완료 - 정비업체 정비 진행 후 방호울 원복에 관한 내용 전달 완료,완료,- CSU E호기 GANTRY CON'V 방호울 거치 불량,"- 방호울 거치 후 정리 상태 확인 완료
- 정비업체 정비 진행 후 방호울 원복에 관한 내용 전달 완료"
2026-07-13,2026-07,전북지사,완주복합물류센터,INSPECTOR_11,EHS팀 선임,지사 주관,전북지사_ 완주복합물류센터,전도,전도,개선필요 [하],1.0,- 위험물창고 C동 내 정리정돈 미흡으로 근로자 통행중 넘어짐 위험,즉시처리,제거·차단,즉시 정리정돈 완료,완료,"[완주복합물류센터]
- 위험물창고 C동 내 정리정돈 미흡으로 근로자 통행중 넘어짐 위험",즉시 정리정돈 완료
2026-07-13,2026-07,전북지사,완주복합물류센터,INSPECTOR_11,EHS팀 선임,지사 주관,전북지사_ 완주복합물류센터,기타,기타,개선필요 [하],1.0,"- 지게차 유해화학물질, 위험물 글자 부착 필요 (관공서 점검 시 지정된 지게차를 위험물,유해화학물질 운송하라는 지침이 있어 해당 지침 대응용)",즉시처리,기타,조치완료,완료,"[완주복합물류센터]
- 지게차 유해화학물질, 위험물 글자 부착 필요 (관공서 점검 시 지정된 지게차를 위험물,유해화학물질 운송하라는 지침이 있어 해당 지침 대응용)",조치완료
2026-07-13,2026-07,삼천포지사,삼천포발전,INSPECTOR_07,사원,지사 주관,삼천포지사_ 삼천포발전,관리적미흡,관리적 미흡,개선필요 [하],1.0,사무실 옆 휴게실 내 온열질환 대응용 식염포도당 미비치,즉시처리,기타,휴게실 내 식염포도당 비치,완료,사무실 옆 휴게실 내 온열질환 대응용 식염포도당 미비치,휴게실 내 식염포도당 비치
2026-07-13,2026-07,삼천포지사,삼천포발전,INSPECTOR_07,사원,지사 주관,삼천포지사_ 삼천포발전,관리적미흡,관리적 미흡,개선필요 [상],3.0,간이운전실 견인용 슬링벨트 노후화로 파단 위험 존재,즉시처리,설치·구조물,노후된 견인용 슬링벨트를 신품으로 교체 완료,완료,간이운전실 견인용 슬링벨트 노후화로 파단 위험 존재,노후된 견인용 슬링벨트를 신품으로 교체 완료
2026-07-20,2026-07,목포지사,대불부두,INSPECTOR_20,EHS팀 선임,지사 주관,목포지사_ 대불부두,전도,전도,개선필요 [중],2.0,"1.코일 작업 간 트레일러 승,하선용 사다리에 앉아 휴식진행 2.사다리 전도 또는 트레일러 차량 충돌 시 근로자 낙상 우려",즉시처리,기타,"근로자 불안전한 행동 즉조치 완료 관리감독자에게 항운노조원의 불안전한 행동 지속 관리,감독 요청",완료,"[대불부두]
1.코일 작업 간 트레일러 승,하선용 사다리에 앉아 휴식진행
2.사다리 전도 또는 트레일러 차량 충돌 시 근로자 낙상 우려","[대불부두]
근로자 불안전한 행동 즉조치 완료
관리감독자에게 항운노조원의 불안전한 행동 지속 관리,감독 요청
"
2026-07-20,2026-07,부산지사,용당,INSPECTOR_17,EHS팀 선임,지사 주관,부산지사_ 용당,추락,추락,개선필요 [상],3.0,화물차량 운전원 적재함 상부 작업 중 턱끈 미체결 및 흡연 → 화물차량 운전원 턱끈 체결 및 흡연금지 조치 필요,즉시처리,기타,즉시 화물차량 운전자 턱끈 체결 및 흡연금지 조치 완료,완료,화물차량 운전원 적재함 상부 작업 중 턱끈 미체결 및 흡연 → 화물차량 운전원 턱끈 체결 및 흡연금지 조치 필요,즉시 화물차량 운전자 턱끈 체결 및 흡연금지 조치 완료
2026-07-23,2026-07,부산지사,우암,INSPECTOR_10,EHS팀 책임,지사 주관,부산지사_ 우암,기타,기타,개선필요 [하],1.0,사업장 출입자(쇼링업체) 안전보호구 미착용,즉시처리,교육·지도,즉시 안전모 착용 계도 실시,완료,사업장 출입자(쇼링업체) 안전보호구 미착용,즉시 안전모 착용 계도 실시
2026-07-23,2026-07,부산지사,용당,INSPECTOR_17,EHS팀 선임,지사 주관,부산지사_ 용당,추락,추락,개선필요 [상],3.0,화물차량 운전자 적재함 상부 작업 중 턱끈 체결 미흡 → 즉시 턱끈 체결 조치 필요,즉시처리,기타,즉시 턱끈 체결 조치 완료,완료,화물차량 운전자 적재함 상부 작업 중 턱끈 체결 미흡 → 즉시 턱끈 체결 조치 필요,즉시 턱끈 체결 조치 완료
2026-07-22,2026-07,경남지사,마산항,INSPECTOR_15,EHS팀 책임,지사 주관,경남지사_ 마산항,충돌,충돌,개선필요 [하],1.0,야적장 내 협력사 화물차 유도 작업간 안전모 등 보호구 미착용.,즉시처리,교육·지도,즉시 착용할 수 있도록 안내 조치 후 보호구 착용 상태 확인.,완료,야적장 내 협력사 화물차 유도 작업간 안전모 등 보호구 미착용.,즉시 착용할 수 있도록 안내 조치 후 보호구 착용 상태 확인.
2026-07-22,2026-07,삼천포지사,GGP,INSPECTOR_14,사원,지사 주관,삼천포지사_ GGP,기타,기타,개선필요 [중],2.0,"본선 살수작업 준비 과정에서 작업자가 단독으로 작업을 진행하고 있어, 작업 중 안전사고 예방을 위해 2인 1조 작업 원칙을 준수하도록 코칭함.",즉시처리,기타,단독 작업을 멈추고 2인 1조로 작업을 진행하도록 조치.,완료,"본선 살수작업 준비 과정에서 작업자가 단독으로 작업을 진행하고 있어, 작업 중 안전사고 예방을 위해 2인 1조 작업 원칙을 준수하도록 코칭함.",단독 작업을 멈추고 2인 1조로 작업을 진행하도록 조치.
2026-07-21,2026-07,전북지사,군산항 부두,INSPECTOR_05,EHS팀 책임,지사 주관,전북지사_ 군산항 부두,추락,추락,개선필요 [상],3.0,1. 각재 하역 작업 중 신호수 위치 부적합 2. 바닥은 약500mm로 넓긴 하나 선내로 추락위험이 있음 3. 전체식 안전대 착용 필요,즉시처리,교육·지도,1. 항운노조 해당 인원 안전대 착용 요청 및 위험에 대한 간단 교육 실시 2. 전체식 안전대 착용 확인,완료,"[군산항 3부두]
1. 각재 하역 작업 중 신호수 위치 부적합
2. 바닥은 약500mm로 넓긴 하나 선내로 추락위험이 있음
3. 전체식 안전대 착용 필요","1. 항운노조 해당 인원 안전대 착용 요청 및 위험에 대한 간단 교육 실시
2. 전체식 안전대 착용 확인"
2026-07-21,2026-07,당진지사,당진지사,INSPECTOR_01,EHS팀 주임,지사 주관,당진지사,낙하·비래·붕괴,낙하ㆍ붕괴,개선필요 [하],1.0,- 유연탄 3부두 YARD CON'V 안전표지판 탈락으로 낙하 위험,즉시처리,점검·확인,- 담당업체 연락하여 조치 요청 - 조치상태 확인 완료,완료,- 유연탄 3부두 YARD CON'V 안전표지판 탈락으로 낙하 위험,"- 담당업체 연락하여 조치 요청
- 조치상태 확인 완료"
2026-07-21,2026-07,경남지사,중량(해송),INSPECTOR_15,EHS팀 책임,지사 주관,경남지사_ 중량(해송),추락,추락,개선필요 [중],2.0,부산 대선조선 내 화물 선적작업 진행을 위한 라싱 사전 준비작업 진행과정에 있어서 화물상부(2m)이동간 안전대 미착용. 비계로 난간대가 설치가 되어있는 등 추락방지조치 되어있으나 미설치된 구간등 추락위험 대비 안전대 착용후 작업진행 할수 있도록 권고.,즉시처리,보호구지급,안전대 착용 후 작업 진행 확인.,완료,"부산 대선조선 내 화물 선적작업 진행을 위한 라싱 사전 준비작업 진행과정에 있어서 화물상부(2m)이동간 안전대 미착용.
비계로 난간대가 설치가 되어있는 등 추락방지조치 되어있으나 미설치된 구간등 추락위험 대비 안전대 착용후 작업진행 할수 있도록 권고. ",안전대 착용 후 작업 진행 확인.
